,key,author,comment,hashtags,mentions,processed_comments_without_microtext
1179,https://www.instagram.com/p/B9TIbGBDwxz/,stephaniewithaph,#bernie2020 though 🙌,['bernie2020'],,bernie 2020 though 🙌
1180,https://www.instagram.com/p/B9TBMjmn8eg/,abcnews,"Joe Biden addresses supporters in California: ""For those who’ve been knocked down, counted out, left behind, this is your campaign."" #SuperTuesday",['SuperTuesday'],,joe biden address supporters california ’ knock count leave behind campaign supertuesday
1181,https://www.instagram.com/p/B9TBMjmn8eg/,bryanmcknight_,Put him in a home already. TRUMP 2020🇺🇸🇺🇸🇺🇸,,,put home already trump 2020 🇺 🇸 🇺 🇸 🇺 🇸
1182,https://www.instagram.com/p/B9TBMjmn8eg/,foolishflea,🇺🇸🇺🇸🇺🇸🇺🇸BERNIE SANDERS🇺🇸🇺🇸 WINS THE PRESIDENCY IN MOST STATES 🇺🇸🇺🇸 AND NOW WILL BECOME PRESIDENT VERY SOON 🇺🇸🇺🇸 WE THANK YOU ALL🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 FOR YOUR VOTE🇺🇸,,,🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 bernie sanders 🇺 🇸 🇺 🇸 win presidency state 🇺 🇸 🇺 🇸 become president soon 🇺 🇸 🇺 🇸 thank 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 vote 🇺 🇸
1183,https://www.instagram.com/p/B9TBMjmn8eg/,mhpaulk,Sanders supporters hate America and are the enemy.,,,sanders supporters hate america enemy
1184,https://www.instagram.com/p/B9TBMjmn8eg/,jarrett_will,Except he’s never fought for those people and has no reason to start now.,,,except ’ never fight people reason start
1185,https://www.instagram.com/p/B9TBMjmn8eg/,mar_tnez43,"I support joe Biden but if Bernie win, I won’t vote this November 2020 neither are all my families. Because the country goes for worse to be lead by someone who are saying openly that that supports Castro means that in the future he can do allies with dictators.",,,support joe biden bernie win ’ vote november two thousand twenty neither families country go worse lead someone say openly support castro mean future ally dictators
1186,https://www.instagram.com/p/B9TBMjmn8eg/,that1sister,I feel so bad for Democrats 😂,,,feel bad democrats 😂
1187,https://www.instagram.com/p/B9TBMjmn8eg/,reverendjohnatom1,Toss my salad 🥗💩,,,toss salad 🥗 💩
1188,https://www.instagram.com/p/B9TBMjmn8eg/,jearnhardtfan,i get knocked down but i get up again you ain’t ever gonna keep me down,,,get knock get ’ ever gonna keep
1189,https://www.instagram.com/p/B9TBMjmn8eg/,rosievelaofficial,Trump Lite,,,trump lite
1190,https://www.instagram.com/p/B9TBMjmn8eg/,apollzpollz,This man is not ok in the head.,,,man ok head
1191,https://www.instagram.com/p/B9TBMjmn8eg/,shinn_takada,Anyone but joe,,,anyone joe
1192,https://www.instagram.com/p/B9TBMjmn8eg/,memereviewer191,🗑🗑🗑,,,🗑 🗑 🗑
1193,https://www.instagram.com/p/B9S_cRPgRfY/,abcnews,"Bernie Sanders addressed supporters in his home state of Vermont: ""You cannot beat Trump with the same old, same old kind of politics."" #SuperTuesday",['SuperTuesday'],,bernie sanders address supporters home state vermont cannot beat trump old old kind politics supertuesday
1194,https://www.instagram.com/p/B9S_cRPgRfY/,lauraofriorancho,"You cannot beat Trump period, Bernie.",,,cannot beat trump period bernie
1195,https://www.instagram.com/p/B9S_cRPgRfY/,danielwinnes,"So you go ultra extreme and try to sell a system that would destroy our country? Right, Bern?",,,go ultra extreme try sell system would destroy country right bern
1196,https://www.instagram.com/p/B9S_cRPgRfY/,sexycarmem,Come on people Bernie is the man to go for !!!!! Letssss goooo Bernie 2020,,,come people bernie man go let goooo bernie two thousand twenty
1197,https://www.instagram.com/p/B9S_cRPgRfY/,faithrn57,Joe Biden will beat Trump!,,,joe biden beat trump
1198,https://www.instagram.com/p/B9S_cRPgRfY/,wandafaye,Trump 2020,,,trump two thousand twenty
1199,https://www.instagram.com/p/B9S_cRPgRfY/,dhughes71,Can’t beat him with socialism either.,,,’ beat socialism either
1200,https://www.instagram.com/p/B9S_cRPgRfY/,bv1209,MAGA 2020,,,maga two thousand twenty
1201,https://www.instagram.com/p/B9S_cRPgRfY/,devious_martian,What's he talking about? Getting illegals to vote? 🤔,,,whats talk get illegals vote 🤔
1202,https://www.instagram.com/p/B9S_cRPgRfY/,will.z71,Communism doesn't work,,,communism doesnt work
1203,https://www.instagram.com/p/B9S_cRPgRfY/,nancy923,....from someone who has been in national politics since 1991 and accomplished nothing.🙄,,,someone national politics since one thousand nine hundred ninetyone accomplish nothing 🙄
1204,https://www.instagram.com/p/B9S_cRPgRfY/,dutchhollowfarms,Coming from a 78 year old man,,,come seventyeight year old man
1205,https://www.instagram.com/p/B9S_cRPgRfY/,bobby56ros,Bernie won’t win ! The Dems don’t want a Socialist in the White House!,,,bernie ’ win dems ’ want socialist white house
1206,https://www.instagram.com/p/B9S8D9BBcxG/,abcnews,"Mike Bloomberg says he has ""the record and resources to defeat Trump""

""Winning in November starts with Florida."" Mike Bloomberg tells supporters in West Palm Beach that he has ""the record and resources to defeat Trump in swing states that Democrats lost in 2016."" https://abcn.ws/2Q00ebt",,,mike bloomberg say record resources defeat trump win november start florida mike bloomberg tell supporters west palm beach record resources defeat trump swing state democrats lose 2016 httpsabcnws 2q00ebt
1207,https://www.instagram.com/p/B9S8D9BBcxG/,cathy.fulton.7,Omg ... Trump 20/20💖. Literally No competition,,,omg trump 2020 💖 literally competition
1208,https://www.instagram.com/p/B9S8D9BBcxG/,sinaweatb,TRUMP TRUMP 2020!!!,,,trump trump 2020
1209,https://www.instagram.com/p/B9S8D9BBcxG/,sunshynenwhiskey,🤣 the only thing he's won is the island he owns.,,,🤣 thing hes island own
1210,https://www.instagram.com/p/B9S8D9BBcxG/,gerarda7,Then why doesn’t he run as a Republican ?,,,’ run republican
1211,https://www.instagram.com/p/B9S8D9BBcxG/,pacmanhungry,Nah. Hard pass there Mr. Burns..,,,nah hard pass mr burn
1212,https://www.instagram.com/p/B9S8D9BBcxG/,naniprouddeluxe,VOTE 💙BLUE! ...NO ORANGE!,,,vote 💙 blue orange
1213,https://www.instagram.com/p/B9S8D9BBcxG/,da.mahii,Blue Trump 🙄,,,blue trump 🙄
1214,https://www.instagram.com/p/B9S8D9BBcxG/,yo_its_theguy,Anybody but this 🐢👽,,,anybody 🐢 👽
1215,https://www.instagram.com/p/B9S8D9BBcxG/,traycemiles,🔥🔥🤮🤮👿👿,,,🔥 🔥 🤮 🤮 👿 👿
1216,https://www.instagram.com/p/B9S8D9BBcxG/,blue_irish_angel,Lmao this Hobbit hasn’t a hope in hell,,,lmao hobbit ’ hope hell
1217,https://www.instagram.com/p/B9S8D9BBcxG/,grfluker,😍,,,😍
1218,https://www.instagram.com/p/B9S8D9BBcxG/,traverso.giovanni,Your money is irrelevant in politics.,,,money irrelevant politics
1219,https://www.instagram.com/p/B9S3CYZH-L4/,abcnews,Elizabeth Warren addresses the crowd at a primary election night rally at Eastern Market in Detroit. (📷: Patrick Semansky/AP) #SuperTuesday,['SuperTuesday'],,elizabeth warren address crowd primary election night rally eastern market detroit 📷 patrick semanskyap supertuesday
1220,https://www.instagram.com/p/B9S3CYZH-L4/,martfowler,She’s saying goodbye to her 1/2020th of a campaign,,,’ say goodbye 12020th campaign
1221,https://www.instagram.com/p/B9S3CYZH-L4/,donny_sanch,Lol hasn't won a single state I think,,,lol hasnt single state think
1222,https://www.instagram.com/p/B9S3CYZH-L4/,johnm2131,She has a 1/2020 chance of winning. Still a higher percentage than her Native American heritage.,,,12020 chance win still higher percentage native american heritage
1223,https://www.instagram.com/p/B9S3CYZH-L4/,godloveishearts,It doesn't matter if your Female or a Male this is 2020 we don't know who might win and the election that up to GOD people to vote,,,doesnt matter female male two thousand twenty dont know might win election god people vote
1224,https://www.instagram.com/p/B9S3CYZH-L4/,jaegrrrchulo,"Bernie’s got game...he’s up against republicans, moderate democrats & even progressives & he’s still hanging tough",,,bernie ’ get gamehe ’ republicans moderate democrats even progressives ’ still hang tough
1225,https://www.instagram.com/p/B9S3CYZH-L4/,ocean_girl562,And your OUT!!!!,,,
1226,https://www.instagram.com/p/B9S3CYZH-L4/,nonacrophobic_grower,The Democratic primary election in Michigan is March 10th.,,,democratic primary election michigan march 10th
1227,https://www.instagram.com/p/B9S3CYZH-L4/,tourbusdriver,Any news on the 2 American bodies not yet retrieved in New Orleans? It’s been over 100 days! 🤦🏾,,,news two american body yet retrieve new orleans ’ one hundred days 🤦 🏾
1228,https://www.instagram.com/p/B9S3CYZH-L4/,nate_klovenich,Bernie Sanders will WIN,,,bernie sanders win
1229,https://www.instagram.com/p/B9S3CYZH-L4/,patriciamastrianna,Concede already... for the greater good of American Democracy. 🇺🇸🇺🇸🇺🇸,,,concede already greater good american democracy 🇺 🇸 🇺 🇸 🇺 🇸
1230,https://www.instagram.com/p/B9S3CYZH-L4/,nope2409,Get out of the way. You’re hurting Bernie,,,get way ’ hurt bernie
1231,https://www.instagram.com/p/B9S3CYZH-L4/,godloveishearts,Who ever wins it up to GOD people like yall is God people,,,ever win god people like yall god people
1232,https://www.instagram.com/p/B9S1rwdpeFG/,abcnews,"Mike Bloomberg took the stage in West Palm Beach, vowing to take the fight to President Trump in Florida, while also delivering a number of lines aimed squarely at getting under the president's skin: ""Unlike the president, I didn't come here to golf."" #SuperTuesday",['SuperTuesday'],,mike bloomberg take stage west palm beach vow take fight president trump florida also deliver number line aim squarely get presidents skin unlike president didnt come golf supertuesday
1233,https://www.instagram.com/p/B9S1rwdpeFG/,gettingbakedwithdi,Trump in Democrat clothing,,,trump democrat clothe
1234,https://www.instagram.com/p/B9S1rwdpeFG/,jordan_karpowitz45,Trump 2020,,,trump two thousand twenty
1235,https://www.instagram.com/p/B9S1rwdpeFG/,forbes.charlotte.9,TRUMP 2020👏👏👏,,,trump 2020 👏 👏 👏
1236,https://www.instagram.com/p/B9S1rwdpeFG/,sinaweatb,TRUMP 2020!,,,trump 2020
1237,https://www.instagram.com/p/B9S1rwdpeFG/,nate_klovenich,Bernie Sanders will WIN,,,bernie sanders win
1238,https://www.instagram.com/p/B9S1rwdpeFG/,maloralowery,"No, but YOU are buying your way. You shud be ashamed of yourself.",,,buy way shud ashamed
1239,https://www.instagram.com/p/B9S1rwdpeFG/,martfowler,The man licks his fingers after a 🍩. I’m out.,,,man lick finger 🍩 ’
1240,https://www.instagram.com/p/B9S1rwdpeFG/,naniprouddeluxe,Mike keep your promise!!! 💙💙💙Support Joe Biden!,,,mike keep promise 💙 💙 💙 support joe biden
1241,https://www.instagram.com/p/B9S1rwdpeFG/,nqma2004,Why exactly are u running as a democrat when u been a Republican most of your life🙄🙄🙄,,,exactly u run democrat u republican life 🙄 🙄 🙄
1242,https://www.instagram.com/p/B9S1rwdpeFG/,icu_lookin_,💪,,,💪
1243,https://www.instagram.com/p/B9S1rwdpeFG/,kingofstripclubs__,YOU LOST!!!!!!!!! NYC WILL ENJOY THIS! YOU TREATED THE MINORITIES WRONG! SO MANY PEOPLE WERE HURT BY #STOPANDFRISK,['STOPANDFRISK'],,lose nyc enjoy treat minorities wrong many people hurt stopandfrisk
1244,https://www.instagram.com/p/B9S1rwdpeFG/,blue718th_,All dems should take the back row in the cemetary🥂🥂,,,dems take back row cemetary 🥂 🥂
1245,https://www.instagram.com/p/B9S0439nmkt/,abcnews,Joe Biden talks with comedian Keegan-Michael Key before an evening rally in Los Angeles. https://abcn.ws/3cuTJqs #SuperTuesday #joebiden #keeganmichaelkey #politics #california,"['SuperTuesday', 'joebiden', 'keeganmichaelkey', 'politics', 'california']",,joe biden talk comedian keeganmichael key even rally los angeles httpsabcnws 3cutjqs supertuesday joebiden keeganmichaelkey politics california
1246,https://www.instagram.com/p/B9S0439nmkt/,seallspills,Smh cmon Key u smarter than that,,,smh cmon key u smarter
1247,https://www.instagram.com/p/B9S0439nmkt/,naniprouddeluxe,Vote Blue🤗💙💙💙 not ORANGE!,,,vote blue 🤗 💙 💙 💙 orange
1248,https://www.instagram.com/p/B9S0439nmkt/,smurphy7890,Not watching anything with Key in it again,,,watch anything key
1249,https://www.instagram.com/p/B9S0439nmkt/,coolistherule_,Insubordinate! And churlish. Ya done messed up A A Ron!,,,insubordinate churlish ya do mess ron
1250,https://www.instagram.com/p/B9S0439nmkt/,nyc_girl2019,#TRUMP2020,['TRUMP2020'],,trump 2020
1251,https://www.instagram.com/p/B9S0439nmkt/,diamondbigbossdionne,#creepyunclejoe 🤡🤡,['creepyunclejoe'],,creepyunclejoe 🤡 🤡
1252,https://www.instagram.com/p/B9S0439nmkt/,djfivesixtwo,Really Key? Really???,,,really key really
1253,https://www.instagram.com/p/B9S0439nmkt/,irish_tayto,Key really out here supporting a corporate democrat,,,key really support corporate democrat
1254,https://www.instagram.com/p/B9S0439nmkt/,foolishflea,🇺🇸🇺🇸🇺🇸🇺🇸BERNIE SANDERS🇺🇸🇺🇸 WINS THE PRESIDENCY 🇺🇸🇺🇸 AND NOW WILL BE PRESIDENT 🇺🇸🇺🇸 WE THANK YOU ALL🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 FOR YOUR VOTE🇺🇸🇺🇸 AND SUPPORT 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,,,🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 bernie sanders 🇺 🇸 🇺 🇸 win presidency 🇺 🇸 🇺 🇸 president 🇺 🇸 🇺 🇸 thank 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 vote 🇺 🇸 🇺 🇸 support 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸 🇺 🇸
1255,https://www.instagram.com/p/B9S0439nmkt/,patecake3,🙏🏻🙏🏻🙏🏻 Singing Trump be gone!!!!!!!!!!,,,🙏 🏻 🙏 🏻 🙏 🏻 sing trump go
1256,https://www.instagram.com/p/B9S0439nmkt/,jdillon9963,Sleepy Joe,,,sleepy joe
1257,https://www.instagram.com/p/B9S0439nmkt/,illmuffin,Wow y’all are sad. How could anyone in their right mind support Biden 😩 it’s like a sick sad joke,,,wow ’ sad could anyone right mind support biden 😩 ’ like sick sad joke
